W_REGN,W_OID,W_SHSN,W_HCN,URB,RSTR,PSU,BWEIGHT,RFACT,FSIZE,AGRI_SAL,NONAGRI_SAL,WAGES,NETSHARE,CASH_ABROAD,CASH_DOMESTIC,RENTALS_REC,INTEREST,PENSION,DIVIDENDS,OTHER_SOURCE,NET_RECEIPT,REGFT,NET_CFG,NET_LPR,NET_FISH,NET_FOR,NET_RET,NET_MFG,NET_COM,NET_TRANS,NET_MIN,NET_CONS,NET_NEC,EAINC,TOINC,LOSSES,T_BREAD,T_MEAT,T_FISH,T_MILK,T_OIL,T_FRUIT,T_VEG,T_SUGAR,T_FOOD_NEC,T_COFFEE,T_MINERAL,T_ALCOHOL,T_TOBACCO,T_OTHER_VEG,T_FOOD_HOME,T_FOOD_OUTSIDE,T_FOOD,T_CLOTH,T_FURNISHING,T_HEALTH,T_HOUSING_WATER,T_ACTRENT,T_RENTVAL,T_IMPUTED_RENT,T_BIMPUTED_RENT,T_TRANSPORT,T_COMMUNICATION,T_RECREATION,T_EDUCATION,T_MISCELLANEOUS,T_OTHER_EXPENDITURE,T_OTHER_DISBURSEMENT,T_NFOOD,T_TOTEX,T_TOTDIS,T_OTHREC,T_TOREC,FOOD_ACCOM_SRVC,SEX,AGE,MS,HGC,JOB,OCCUP,KB,CW,HHTYPE,MEMBERS,AGELESS5,AGE5_17,EMPLOYED_PAY,EMPLOYED_PROF,SPOUSE_EMP,BLDG_TYPE,ROOF,WALLS,TENURE,HSE_ALTERTN,TOILET,ELECTRIC,WATER,DISTANCE,RADIO_QTY,TV_QTY,CD_QTY,STEREO_QTY,REF_QTY,WASH_QTY,AIRCON_QTY,CAR_QTY,LANDLINE_QTY,CELLPHONE_QTY,PC_QTY,OVEN_QTY,MOTOR_BANCA_QTY,MOTORCYCLE_QTY,POP_ADJ,PCINC,NATPC,NATDC,REGDC,REGPC,WAGES_LOG,NETSHARE_LOG,CASH_ABROAD_LOG,CASH_DOMESTIC_LOG,RENTALS_REC_LOG,INTEREST_LOG,PENSION_LOG,DIVIDENDS_LOG,OTHER_SOURCE_LOG,NET_RECEIPT_LOG,REGFT_LOG,NET_CFG_LOG,NET_LPR_LOG,NET_FISH_LOG,NET_FOR_LOG,NET_RET_LOG,NET_MFG_LOG,NET_COM_LOG,NET_TRANS_LOG,NET_MIN_LOG,NET_CONS_LOG,NET_NEC_LOG,EAINC_LOG,TOINC_LOG,LOSSES_LOG,T_BREAD_LOG,T_MEAT_LOG,T_FISH_LOG,T_MILK_LOG,T_OIL_LOG,T_FRUIT_LOG,T_VEG_LOG,T_SUGAR_LOG,T_COFFEE_LOG,T_MINERAL_LOG,T_ALCOHOL_LOG,T_TOBACCO_LOG,T_OTHER_VEG_LOG,T_FOOD_HOME_LOG,T_FOOD_OUTSIDE_LOG,T_FOOD_LOG,T_CLOTH_LOG,T_FURNISHING_LOG,T_HEALTH_LOG,T_HOUSING_WATER_LOG,T_TRANSPORT_LOG,T_COMMUNICATION_LOG,T_RECREATION_LOG,T_EDUCATION_LOG,T_MISCELLANEOUS_LOG,T_OTHER_EXPENDITURE_LOG,T_OTHER_DISBURSEMENT_LOG,T_NFOOD_LOG,T_TOTEX_LOG,T_TOTDIS_LOG,T_OTHREC_LOG,T_TOREC_LOG,PCINC_LOG
5,1734032000,9,8001,2,21200,307093,334.25,524.0542,4.0,13800,48700,62500,0,0,14600,0,0,0,0,0,0,1014,0,0,0,0,0,0,0,0,0,0,0,0,81714,0,21683,5115,13177,3061,848,2315,3074,1656,1470,1084,1726,0,2236,0,55209,2600,57809,892,1770,140,8376,0,3600,3600,0,1248,0,304,1605,3462,61,0,20094,77903,77903,0,81714,0,1,30,2,220,1,9322,1610,1,1,4,  ,02,01,  ,2,1,1,1,1,2,2,1,6,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96169432,20428.5,3,2,3,4,11.042937835596494,0.0,0.0,9.588845298501564,0.0,0.0,0.0,0.0,0.0,0.0,6.922643891475888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.310992862527158,0.0,9.98432994038023,8.540128162698734,9.486304051473764,8.026823576217629,6.744059186311348,7.7475968386928855,8.031060180240619,7.4127640174265625,6.98933526597456,7.454141078146678,0.0,7.71289096149013,0.0,10.918899375278091,7.8636512654486515,10.964917050076522,6.794586580876499,7.479299637782834,4.948759890378168,9.033245134153809,7.130098510125578,0.0,5.720311776607412,7.381501894506707,8.149890544402423,4.127134385045092,0.0,9.908226306883302,11.263232578422482,11.263232578422482,0.0,11.310992862527158,9.92473521369916
6,1901017000,7,77,2,21100,307763,372.5,475.468,2.0,22000,0,22000,0,0,6500,0,0,0,0,0,11892,170,0,0,0,0,0,0,0,0,0,0,0,0,44162,0,9848,1520,9502,126,250,1395,3910,598,524,760,79,1742,2496,0,28512,0,28512,234,874,124,6900,0,3600,3600,0,1152,0,0,0,1638,160,0,15320,43832,43832,0,44162,0,1,59,2,240,1,9211,0153,1,1,2,00,00,02,00,1,1,1,2,4,2,5,2,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,22081.0,3,1,1,4,9.99884318585288,0.0,0.0,8.77971129020447,0.0,0.0,0.0,0.0,0.0,9.383705270727246,5.14166355650266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.695642613426124,0.0,9.195125206169703,7.327123292259293,9.159362817211315,4.844187086458591,5.5254529391317835,7.241366283322318,8.271548374755515,6.395261598115449,6.634633357861686,4.382026634673881,7.463363045520021,7.822845290279774,0.0,10.258115402607235,0.0,10.258115402607235,5.459585514144159,6.774223886357614,4.8283137373023015,8.839421607620602,7.050122520269059,0.0,0.0,0.0,7.40184157874383,5.081404364984463,0.0,9.636979715315753,10.688142237340195,10.688142237340195,0.0,10.695642613426124,10.002518075999083
6,1909015000,3,30,2,22200,207834,370.75,449.5861,4.0,52300,0,52300,0,0,4700,0,0,0,0,0,6720,1725,0,0,0,0,0,0,0,0,0,0,0,0,66345,0,20341,1155,8465,204,754,1470,3778,1398,1376,2166,464,1456,780,0,41571,2490,44061,842,2033,1650,5346,0,900,900,0,2304,0,391,250,2232,325,0,17609,61670,61670,0,66345,0,1,28,2,240,1,9213,0311,1,1,4,01,01,02,00,1,1,1,2,4,2,6,2,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,16586.25,2,2,2,2,10.86477077032911,0.0,0.0,8.45553053102413,0.0,0.0,0.0,0.0,0.0,8.812992231969966,7.453561871643373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.102638751582846,0.0,9.920442993185542,7.052721049232323,9.04381342108087,5.3230099791384085,6.626717749249025,7.293697720601438,8.237214703349489,7.243512974665482,7.681099001536359,6.142037405587356,7.284134806195205,6.660575149839686,0.0,10.635182142708313,7.820439515262181,10.69335301197251,6.736966958001855,7.617759576608505,7.409136443920128,8.584290934948731,7.742835955430749,0.0,5.971261839790462,5.5254529391317835,7.711101251840158,5.786897381366708,0.0,9.776222201490253,11.029569083193783,11.029569083193783,0.0,11.102638751582846,9.716389606936833
6,1909015000,7,79,2,22200,207834,370.75,449.5861,5.0,43710,0,43710,0,0,3600,0,0,0,0,0,5415,4300,0,0,0,0,0,0,0,0,0,0,0,0,58225,0,14308,695,10338,234,780,1561,3302,1539,1584,2418,784,1482,1560,0,37543,2120,39663,1314,2576,1929,8472,0,1200,1200,0,1242,0,826,400,3276,310,0,23387,63050,63050,0,58225,0,1,34,2,350,1,9213,0321,1,1,5,01,02,01,00,2,1,2,2,4,2,6,1,9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,11645.0,1,1,2,1,10.685355065655601,0.0,0.0,8.188966863648876,0.0,0.0,0.0,0.0,0.0,8.59711281459211,8.366602832783736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97208726935817,0.0,9.568643988906736,6.54534966033442,9.243678431586693,5.459585514144159,6.660575149839686,7.3537223303996315,8.10258642539079,7.3395376954076745,7.791109510610028,6.665683717782408,7.301822342137932,7.353081920515432,0.0,10.533268857474253,7.659642954564682,10.588199254274972,7.181591944611865,7.854381210652365,7.5652752818989315,9.044639916198465,7.1252830915107115,0.0,6.717804695023691,5.993961427306569,8.094683648698815,5.739792912179234,0.0,10.05997834929556,11.051699201695522,11.051699201695522,0.0,10.97208726935817,9.362718052397065
6,1909019000,10,112,2,21200,407840,371.75,450.7987,2.0,900,20900,21800,0,0,16000,0,0,0,0,0,1690,2782,1170,0,0,0,0,0,0,0,0,0,0,1170,49442,0,9510,2325,11010,622,336,625,3985,1041,908,1040,225,0,0,0,31627,920,32547,550,638,0,10752,0,6000,6000,0,672,0,0,0,1548,0,0,14160,46707,46707,0,49442,0,1,56,2,280,1,6111,0112,3,1,2,00,00,01,01,2,1,2,3,4,2,2,1,2,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,24721.0,4,1,1,4,9.989711119284745,0.0,0.0,9.680406499268875,0.0,0.0,0.0,0.0,0.0,7.43307534889858,7.931284761525891,7.065613363597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.065613363597717,10.808575769902289,0.0,9.160204302482386,7.75190533307861,9.306650052113591,6.434546518787453,5.820082930352362,6.439350371100098,8.29054350077274,6.948897222313312,6.947937068614969,5.420534999272286,0.0,0.0,0.0,10.361798083190818,6.825460036255307,10.390471201816547,6.311734809152915,6.459904454377535,0.0,9.282940064390527,6.511745329644728,0.0,0.0,0.0,7.3453648404168685,0.0,0.0,9.55824698622306,10.751670735195605,10.751670735195605,0.0,10.808575769902289,10.115448814447769
6,1912007001,5,129,2,21300,307868,373.5,452.9208,3.0,27100,9000,36100,0,0,10500,0,0,0,0,0,4776,1482,0,0,0,0,0,0,0,0,0,0,0,0,60058,0,16237,3513,5659,517,820,1358,3854,1595,1458,1524,520,698,0,0,37055,2970,40025,1898,1799,157,12012,0,7200,7200,0,2970,732,227,583,2730,100,0,23906,63931,63931,3000,63058,0,1,47,2,240,1,9211,0153,1,2,3,00,01,01,00,2,1,1,2,1,2,1,1,6,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.98484119,20019.33,3,1,2,3,10.494075844768336,0.0,0.0,9.259225769705994,0.0,0.0,0.0,0.0,0.0,8.471568013389962,7.301822342137932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.003082691382058,0.0,9.695109453422392,8.164510268747042,8.641179171197228,6.249975242259483,6.710523109452428,7.214504414151143,8.25712628599743,7.3752557780097545,7.329749689041512,6.255750041753367,6.54965074223381,0.0,0.0,10.520185560932667,7.9966538754626075,10.59728452193757,7.549082710812286,7.495541943884256,5.062595033026967,9.393744675721376,7.9966538754626075,6.597145701886651,5.429345628954441,6.369900982828227,7.912423121473705,4.61512051684126,0.0,10.081926582065858,11.065575297488545,11.065575297488545,8.006700845440367,11.051826075060216,9.904503536249843
6,1912007001,16,360,2,21300,307868,373.5,452.9208,4.0,26000,26850,52850,0,0,18000,0,0,0,0,0,5996,1035,0,0,0,0,0,0,0,0,0,0,0,0,81481,0,23059,3267,5426,2183,1022,1925,3905,1212,1598,1560,636,375,3665,0,45793,1569,47362,2513,2602,1252,10500,0,3600,3600,0,2130,0,532,1018,6726,230,0,31543,78905,78905,0,81481,0,2,52,4,210,1,9133,9640,0,1,3,00,01,02,00,3,1,1,2,4,2,5,2,6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,20370.25,3,2,3,3,10.87523191259525,0.0,0.0,9.798182590890704,0.0,0.0,0.0,0.0,0.0,8.69901462316851,6.943122422819428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.308137415940331,0.0,10.04585479382305,8.091933455979893,8.599141774063405,7.688913336864796,6.930494765951626,7.563200592358071,8.270269111436624,7.10085190894405,7.353081920515432,6.456769655572163,5.929589143389895,8.20685642839965,0.0,10.731908357153642,7.358830898342354,10.765596612146298,7.829630389150193,7.864419904994565,7.133295954896068,9.259225769705994,7.664346632098617,0.0,6.278521424165844,6.926577033222725,8.813884558025606,5.442417710521793,0.0,10.359138675557464,11.27601254957002,11.27601254957002,0.0,11.308137415940331,9.921879872090198
6,1912007001,19,421,2,21300,307868,373.5,452.9208,3.0,40600,0,40600,0,0,0,0,0,0,0,0,3858,1013,0,0,0,0,0,0,0,0,0,0,0,0,49071,0,15244,3366,4631,198,754,1318,4163,1436,1483,720,447,0,0,0,33760,2335,36095,2058,1583,466,6978,0,3600,3600,0,1572,0,236,330,2094,100,0,15417,51512,51512,0,49071,0,2,36,3,280,1,9211,0153,1,1,3,00,02,02,00,3,1,2,2,4,2,5,1,5,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,16357.0,2,1,1,2,10.611547975828369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.258163361537619,6.921658184151129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.801043886354032,0.0,9.632006859422356,8.121777419161074,8.440744019252831,5.293304824724492,6.626717749249025,7.1846291527173145,8.33423142973486,7.270312886079025,6.580639137284949,6.104793232414985,0.0,0.0,0.0,10.427061569124286,7.756195343948118,10.493937334857732,7.629975707027789,7.367708572374371,6.1463292576688975,8.850660919017152,7.360739903058278,0.0,5.4680601411351315,5.802118375377063,7.647308832356238,4.61512051684126,0.0,9.643290937019207,10.849589481981912,10.849589481981912,0.0,10.801043886354032,9.702472353294919
6,1914043001,8,191,1,21100,107902,372.5,451.7082,2.0,0,51800,51800,0,0,2000,0,0,0,0,0,1920,5824,0,0,0,0,0,0,0,0,0,0,0,0,65744,0,7485,1558,6873,572,780,2538,2804,1248,1413,720,690,0,0,0,26681,12430,39111,2415,1881,1134,10380,0,4200,4200,0,6000,0,0,0,4296,265,0,26371,65482,65482,0,65744,0,2,84,3,220,2,    ,    , ,1,2,00,00,01,00,3,1,1,2,4,2,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,32872.0,5,2,2,6,10.85516473308054,0.0,0.0,7.601402334583733,0.0,0.0,0.0,0.0,0.0,7.560601162768557,8.669914278433902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.093538901521018,0.0,8.920789888464375,7.351799869057777,8.835501457409778,6.35088571671474,6.660575149839686,7.839525581704678,7.9391588179567965,7.130098510125578,6.580639137284949,6.53813982376767,0.0,0.0,0.0,10.191744459738752,9.427948631791715,10.574184604258482,7.789868559054706,7.540090320145325,7.034387929915503,9.247732491193245,8.699681400989514,0.0,0.0,0.0,8.365672383774996,5.583496308781699,0.0,10.18005812023319,11.089545845951761,11.089545845951761,0.0,11.093538901521018,10.400406931127549
5,2008006000,14,8001,2,21000,207151,334.5,580.4075,5.0,0,30225,30225,0,0,7100,0,0,0,0,0,3458,1202,0,0,0,0,0,0,0,0,0,0,0,0,45585,0,12843,4761,3182,1385,845,883,3935,2392,3236,418,225,443,0,0,34105,835,34940,925,2467,475,7368,0,3600,3600,0,648,1362,18,50,2634,350,0,16740,51680,51680,0,45585,0,1,30,2,280,1,9331,4932,1,1,5,02,01,01,  ,2,1,2,2,1,2,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.96169432,9117.0,1,1,1,1,10.316457760130065,0.0,0.0,8.867990898182093,0.0,0.0,0.0,0.0,0.0,8.148734808937169,7.0925737159746784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.727355930819083,0.0,9.460632055209405,8.468423027046809,8.065579427282092,7.234177179749849,6.740519359606223,6.784457062637643,8.277920258172143,7.780303087908373,6.037870919922137,5.420534999272286,6.095824562432225,0.0,0.0,10.43722860087286,6.728628613084702,10.461416203770762,6.8308742346461795,7.811163385025279,6.16541785423142,8.905037290767,6.47543271670409,7.217443431696533,2.9444389791664403,3.9318256327243257,7.876638460975463,5.860786223465865,0.0,9.725616079415785,10.852845488114479,10.852845488114479,0.0,10.727355930819083,9.118005760773388
5,2011026000,4,84,2,21000,107149,334.5,624.3272,5.5,0,42400,42400,0,0,14400,0,0,0,0,0,70,1347,0,0,0,0,0,0,0,0,0,0,0,0,61817,0,21692,3458,5842,3206,1224,1919,1558,2438,1741,1040,1764,64,260,0,45882,7835,53717,1345,824,595,7164,0,3600,3600,0,4254,1560,330,1360,4200,70,0,22026,75743,75743,0,61817,0,2,47,2,350,1,9131,9640,0,1,6,  ,03,03,  ,2,1,4,5,1,2,2,2,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.96169432,11239.45,1,2,2,1,10.65492722584759,0.0,0.0,9.575052927597383,0.0,0.0,0.0,0.0,0.0,4.2626798770413155,7.206377291472252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.031949863173123,0.0,9.984744906843062,8.148734808937169,8.672999642554437,8.073091199693154,7.110696122978827,7.560080465021827,7.351799869057777,7.79934339821592,6.947937068614969,7.475905969367397,4.174387269895637,5.564520407322694,0.0,10.73384995707422,8.966483779064431,10.891503419862211,7.204892510204673,6.715383386334681,6.39024066706535,8.876963340262272,8.355850041007475,7.353081920515432,5.802118375377063,7.215975002651466,8.343077871169383,4.2626798770413155,0.0,10.000024252584158,11.23511451231371,11.23511451231371,0.0,11.031949863173123,9.327274158233468
41,2101033000,11,140,2,24200,204306,446.25,738.3125,4.0,49160,0,49160,0,0,0,0,0,0,0,0,9964,910,0,0,0,0,0,0,0,0,0,0,0,0,73834,0,16465,5760,7082,1536,1014,2460,2267,1926,834,970,24,385,2886,0,40338,0,40338,430,2514,290,18978,0,13800,13800,0,1500,360,0,0,4236,0,0,31579,71917,71917,2500,76334,0,1,72,2,240,1,9211,0127,1,1,4,  ,  ,03,  ,2,1,1,1,1,2,1,1,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92990447,18458.5,2,2,1,1,10.802855905214333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.206834232646894,6.814542897259958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.209588152907875,0.0,9.709052927858371,8.658866349732383,8.865452825753623,7.337587743538596,6.922643891475888,7.8083230503910555,7.7266536648476425,7.563719668414366,6.878326468291325,3.2188758248682006,5.955837369464831,7.967973179662935,0.0,10.605074021909918,0.0,10.605074021909918,6.066108090103747,7.83002808253384,5.673323267171493,9.85108838373692,7.313886831633462,5.8888779583328805,0.0,0.0,8.351610750626559,0.0,0.0,10.360279287809632,11.183281860082527,11.183281860082527,7.824445930877619,11.242886827691043,9.823334422099556
41,2115023001,11,202,1,27200,104621,446.75,782.5527,3.0,63070,0,63070,0,0,6000,0,0,0,0,0,2040,2719,0,0,0,0,0,0,0,0,0,0,0,0,82829,0,15669,7670,10612,1092,900,750,833,1040,1905,1082,80,2145,2898,0,41633,2750,44383,630,2278,125,16770,0,9000,9000,0,1920,420,617,260,5502,300,0,33865,78248,78248,0,82829,0,1,32,2,350,1,9213,0312,1,1,3,  ,01,01,  ,1,1,1,2,1,2,2,2,4,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.92990447,27609.67,4,3,2,3,11.052016354930764,0.0,0.0,8.699681400989514,0.0,0.0,0.0,0.0,0.0,7.621195162809845,7.908387159290043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32454559359231,0.0,9.659503335350067,8.945202263959297,9.269834943761822,6.996681488176539,6.803505257608338,6.621405651764134,6.726233402358747,6.947937068614969,6.9874902470009905,4.394449154672439,7.671360923190644,7.972121128921655,0.0,10.636672420127605,7.919719760924575,10.700634323114558,6.447305862541213,7.731492029245684,4.836281906951478,9.727406483331627,7.560601162768557,6.042632833682381,6.42648845745769,5.564520407322694,8.613048677059759,5.707110264748875,0.0,10.430166840225287,11.267651328768025,11.267651328768025,0.0,11.32454559359231,10.225957571199855
41,2120023001,11,382,1,26200,104714,445.0,779.4873,4.0,0,27600,27600,0,0,9500,0,0,0,0,0,1560,2444,0,0,0,0,0,0,0,0,0,0,0,0,50104,0,15111,324,3666,1274,1118,180,445,1124,674,706,890,576,260,0,25512,8400,33912,910,1652,484,15960,0,9000,9000,0,240,258,0,0,2586,0,0,22926,56838,56838,0,50104,0,1,31,2,240,1,5169,8411,2,1,4,01,01,01,  ,2,1,2,2,1,2,1,1,4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92990447,12526.0,1,1,1,1,10.225607282932941,0.0,0.0,9.15915233520675,0.0,0.0,0.0,0.0,0.0,7.353081920515432,7.801800401908973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.821876082492428,0.0,9.623244409181346,5.783825182329737,8.207129168071326,7.150701457592526,7.020190708311925,5.198497031265826,6.100318952020064,7.025538314638521,6.561030665896573,6.792344427470809,6.3578422665081,5.564520407322694,0.0,10.146943405162217,9.036106025364846,10.431553700684521,6.814542897259958,7.410347097821024,6.184148890937483,9.677903525682558,5.484796933490655,5.556828061699537,0.0,0.0,7.8582541821860294,0.0,0.0,10.040070534322663,10.94797798881208,10.94797798881208,0.0,10.821876082492428,9.435641593844192
41,2120023001,20,659,1,26200,104714,445.0,779.4873,1.0,0,0,0,0,0,12000,0,0,0,0,0,0,3546,0,0,0,0,0,0,0,0,0,0,0,0,27546,0,3934,30,630,520,150,30,20,156,0,468,210,0,910,0,6148,12740,18888,1200,490,0,14310,0,12000,12000,0,0,0,0,0,762,0,0,17672,36560,36560,0,27546,0,1,55,1,280,2,    ,    , ,1,1,  ,  ,  ,  ,3,1,1,1,1,2,1,1,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92990447,27546.0,4,1,1,3,0.0,0.0,0.0,9.392745258631441,0.0,0.0,0.0,0.0,0.0,0.0,8.173857454773621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.223648915729836,0.0,8.277666160851503,3.4339872044851463,6.447305862541213,6.255750041753367,5.017279836814924,3.4339872044851463,3.044522437723423,5.056245805348308,6.150602768446279,5.351858133476067,0.0,6.814542897259958,0.0,8.724044745953469,9.45258041898138,9.84633502103182,7.0909098220799835,6.19644412779452,0.0,9.568783751310876,0.0,0.0,0.0,0.0,6.637258031284457,0.0,0.0,9.779793330189797,10.506737377491612,10.506737377491612,0.0,10.223648915729836,10.223648915729836
7,2201006000,14,285,2,25300,409322,374.75,546.5053,3.0,0,56265,56265,0,0,12000,0,0,0,0,0,1234,2300,0,0,0,0,0,0,0,0,0,0,0,0,80799,0,14206,4700,8760,2256,492,450,4198,766,1131,2406,2084,0,0,0,41449,2340,43789,800,1623,170,19020,0,9000,9000,0,2598,300,0,90,1464,520,0,26585,70374,70374,0,80799,0,2,76,3,320,2,    ,    , ,2,3,01,  ,01,  ,3,1,1,1,1,2,1,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91833522,26933.0,4,2,3,5,10.93784572406446,0.0,0.0,9.392745258631441,0.0,0.0,0.0,0.0,0.0,7.118826249062078,7.741099090035366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.299732244509187,0.0,9.561490079872078,8.45553053102413,9.078065332666364,7.721791776817535,6.20050917404269,6.111467339502679,8.342601680684194,6.642486801367256,7.786136437783072,7.642524134232902,0.0,0.0,0.0,10.63224316056344,7.75833346749091,10.687160759795445,6.68586094706836,7.392647520721623,5.14166355650266,9.85329891095284,7.8628820346414905,5.707110264748875,0.0,4.51085950651685,7.289610521451167,6.255750041753367,0.0,10.188140040427545,11.161593365441991,11.161593365441991,0.0,11.299732244509187,10.201144708009988
7,2202007000,9,188,2,25100,109324,374.5,702.1731,1.5,0,39546,39546,0,0,7000,0,0,0,0,0,1642,687,2800,0,0,0,0,0,0,0,0,0,0,2800,57075,0,8133,1500,2492,552,260,510,1940,300,502,3170,342,0,0,0,19701,0,19701,1565,732,62,8160,0,5400,5400,0,1290,300,0,0,966,90,0,13165,32866,32866,0,57075,0,2,68,3,230,1,6114,0117,3,2,2,  ,  ,01,01,3,1,1,1,1,2,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.91833522,38050.0,6,1,2,6,10.585245116968599,0.0,0.0,8.853808274977197,0.0,0.0,0.0,0.0,0.0,7.404279118037268,6.5337888379333435,7.937731775260109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.937731775260109,10.952138992050466,0.0,9.00380808646717,7.313886831633462,7.821242083523558,6.315358001522335,5.564520407322694,6.236369590203704,7.57095858316901,5.707110264748875,8.061802274538348,5.8377304471659395,0.0,0.0,0.0,9.888475432415625,0.0,9.888475432415625,7.356279876550748,6.597145701886651,4.143134726391533,9.007121989469242,7.1631723908466425,5.707110264748875,0.0,0.0,6.874198495453294,4.51085950651685,0.0,9.485393028027822,10.400224393859018,10.400224393859018,0.0,10.952138992050466,10.546682644153423
7,2202007000,10,208,2,25100,109324,374.5,702.1731,3.5,0,45000,45000,0,0,12650,0,0,0,0,0,1252,180,0,0,0,0,0,0,0,0,0,0,0,0,65082,0,17640,3438,6062,1932,988,255,864,520,476,1352,114,740,0,0,33641,14560,48201,615,804,1754,9216,0,6000,6000,0,1860,438,0,0,3192,260,0,18879,67080,67080,0,65082,0,1,62,2,280,2,    ,    , ,1,3,  ,  ,01,  ,1,1,1,2,1,2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.91833522,18594.86,2,2,2,3,10.714439990727769,0.0,0.0,9.44549154241467,0.0,0.0,0.0,0.0,0.0,7.133295954896068,5.198497031265826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.083418657381783,0.0,9.777981017296407,8.142936010432265,8.70996000607173,7.566828479208331,6.8966943316227125,5.545177444479562,6.762729506931879,6.255750041753367,7.210079628170788,4.74493212836325,6.608000625296087,0.0,0.0,10.423530565351728,9.586102000710904,10.783155792953782,6.423246963533519,6.690842277418564,7.470224135899966,9.128804883993665,7.528869256642251,6.0844994130751715,0.0,0.0,8.068716192714781,5.564520407322694,0.0,9.84585843969949,11.113656123399075,11.113656123399075,0.0,11.083418657381783,9.830694254281383
